rndNum,courseNum,rndPos,rndScr,relParScr,cumParScr,playerName,year,name,name2,cost
Round 2,625,T75,69,-1,E,24357,2005,K.J. CHOI,K.J. Choi,6500
Round 1,625,T108,72,2,2,8931,2005,GLEN DAY,Glen Day,#N/A
Round 2,625,T75,68,-2,E,8931,2005,GLEN DAY,Glen Day,#N/A
Round 1,625,T108,72,2,2,20121,2005,TODD FISCHE,Todd Fischer,#N/A
Round 2,625,T75,68,-2,E,20121,2005,TODD FISCHE,Todd Fischer,#N/A
Round 1,625,T79,70,E,E,8537,2005,J.P. HAYES,J.P. Hayes,#N/A
Round 2,625,T75,70,E,E,8537,2005,J.P. HAYES,J.P. Hayes,#N/A
Round 1,625,T53,69,-1,-1,1619,2005,SKIP KENDAL,Skip Kendall,#N/A
Round 2,625,T75,71,1,E,1619,2005,SKIP KENDAL,Skip Kendall,#N/A
Round 1,625,T53,69,-1,-1,1948,2005,TIM PETROV,Tim Petrovic,3700
Round 2,625,T75,71,1,E,1948,2005,TIM PETROV,Tim Petrovic,3700
Round 1,625,T30,67,-3,-3,25847,2005,ROB RASHEL,Rob Rashell,#N/A
Round 2,625,T75,73,3,E,25847,2005,ROB RASHEL,Rob Rashell,#N/A
Round 1,625,T108,72,2,2,23322,2005,BRETT WETTER,Brett Wetterich,#N/A
Round 2,625,T75,68,-2,E,23322,2005,BRETT WETTER,Brett Wetterich,#N/A
Round 1,625,T53,69,-1,-1,6197,2005,MICHAE ALLEN,Michael Allen,#N/A
Round 2,625,T85,72,2,1,6197,2005,MICHAE ALLEN,Michael Allen,#N/A
Round 1,625,T95,71,1,1,1042,2005,PAUL AZINGE,Paul Azinger,#N/A
Round 2,625,T85,70,E,1,1042,2005,PAUL AZINGE,Paul Azinger,#N/A
Round 1,625,T95,71,1,1,20099,2005,DOUG BARRON,Doug Barron,#N/A
Round 2,625,T85,70,E,1,20099,2005,DOUG BARRON,Doug Barron,#N/A
Round 1,625,T79,70,E,E,7363,2005,CRAIG BOWDEN,Craig Bowden,#N/A
Round 2,625,T85,71,1,1,7363,2005,CRAIG BOWDEN,Craig Bowden,#N/A
Round 1,625,T41,68,-2,-2,6809,2005,BOB BURNS,Bob Burns,#N/A
Round 2,625,T85,73,3,1,6809,2005,BOB BURNS,Bob Burns,#N/A
Round 1,625,T95,71,1,1,20850,2005,DANIEL CHOPRA,Daniel Chopra,#N/A
Round 2,625,T85,70,E,1,20850,2005,DANIEL CHOPRA,Daniel Chopra,#N/A
Round 1,625,T132,74,4,4,21350,2005,RYUJI IMADA,Ryuji Imada,#N/A
Round 2,625,T85,67,-3,1,21350,2005,RYUJI IMADA,Ryuji Imada,#N/A
Round 1,625,T41,68,-2,-2,1723,2005,ANDREW MAGEE,Andrew Magee,#N/A
Round 2,625,T85,73,3,1,1723,2005,ANDREW MAGEE,Andrew Magee,#N/A
Round 1,625,T132,74,4,4,1761,2005,LEN MATTIA,Len Mattiace,#N/A
Round 2,625,T85,67,-3,1,1761,2005,LEN MATTIA,Len Mattiace,#N/A
Round 1,625,T95,71,1,1,6515,2005,SHAUN MICHEE,Shaun Micheel,#N/A
Round 2,625,T85,70,E,1,6515,2005,SHAUN MICHEE,Shaun Micheel,#N/A
Round 1,625,T53,69,-1,-1,1938,2005,DAVID PEOPLE,David Peoples,#N/A
Round 2,625,T85,72,2,1,1938,2005,DAVID PEOPLE,David Peoples,#N/A
Round 1,625,T30,67,-3,-3,24361,2005,PAT PEREZ,Pat Perez,#N/A
Round 2,625,T85,74,4,1,24361,2005,PAT PEREZ,Pat Perez,#N/A
Round 1,625,T108,72,2,2,2106,2005,CHRIS SMITH,Chris Smith,3200
Round 2,625,T85,69,-1,1,2106,2005,CHRIS SMITH,Chris Smith,3200
Round 1,625,T108,72,2,2,23349,2005,CHARLE WARREN,Charles Warren,#N/A
Round 2,625,T85,69,-1,1,23349,2005,CHARLE WARREN,Charles Warren,#N/A
Round 1,625,T30,67,-3,-3,20160,2005,CHARLI WI,Charlie Wi,#N/A
Round 2,625,T85,74,4,1,20160,2005,CHARLI WI,Charlie Wi,#N/A
Round 1,625,T53,69,-1,-1,1132,2005,MARK BROOKS,Mark Brooks,#N/A
Round 2,625,T100,73,3,2,1132,2005,MARK BROOKS,Mark Brooks,#N/A
Round 1,625,T53,69,-1,-1,1266,2005,CLARK DENNIS,Clark Dennis,#N/A
Round 2,625,T100,73,3,2,1266,2005,CLARK DENNIS,Clark Dennis,#N/A
Round 1,625,T123,73,3,3,1418,2005,BILL GLASSO,Bill Glasson,#N/A
Round 2,625,T100,69,-1,2,1418,2005,BILL GLASSO,Bill Glasson,#N/A
Round 1,625,T53,69,-1,-1,1487,2005,JEFF HART,Jeff Hart,#N/A
Round 2,625,T100,73,3,2,1487,2005,JEFF HART,Jeff Hart,#N/A
Round 1,625,T79,70,E,E,8633,2005,PER-UL JOHANS,Per-Ulrik Johansson,#N/A
Round 2,625,T100,72,2,2,8633,2005,PER-UL JOHANS,Per-Ulrik Johansson,#N/A
Round 1,625,T95,71,1,1,8075,2005,JERRY KELLY,Jerry Kelly,5500
Round 2,625,T100,71,1,2,8075,2005,JERRY KELLY,Jerry Kelly,5500
Round 1,625,T123,73,3,3,6527,2005,STEVE STRICK,Steve Stricker,#N/A
Round 2,625,T100,69,-1,2,6527,2005,STEVE STRICK,Steve Stricker,#N/A
Round 1,625,T108,72,2,2,20429,2005,BOYD SUMMER,Boyd Summerhays,#N/A
Round 2,625,T100,70,E,2,20429,2005,BOYD SUMMER,Boyd Summerhays,#N/A
Round 1,625,T53,69,-1,-1,22224,2005,EUAN WALTER,Euan Walters,#N/A
Round 2,625,T100,73,3,2,22224,2005,EUAN WALTER,Euan Walters,#N/A
Round 1,625,T95,71,1,1,23540,2005,JASON ALLRED,Jason Allred,#N/A
Round 2,625,T109,72,2,3,23540,2005,JASON ALLRED,Jason Allred,#N/A
Round 1,625,T79,70,E,E,1175,2005,JIM CARTER,Jim Carter,#N/A
Round 2,625,T109,73,3,3,1175,2005,JIM CARTER,Jim Carter,#N/A
Round 1,625,T20,66,-4,-4,7457,2005,STEVE FLESCH,Steve Flesch,#N/A
Round 2,625,T109,77,7,3,7457,2005,STEVE FLESCH,Steve Flesch,#N/A
Round 1,625,T108,72,2,2,21806,2005,PAUL GOW,Paul Gow,#N/A
Round 2,625,T109,71,1,3,21806,2005,PAUL GOW,Paul Gow,#N/A
Round 1,625,T30,67,-3,-3,23063,2005,SCOTT HEND,Scott Hend,#N/A
Round 2,625,T109,76,6,3,23063,2005,SCOTT HEND,Scott Hend,#N/A
Round 1,625,T108,72,2,2,10733,2005,KENT JONES,Kent Jones,#N/A
Round 2,625,T109,71,1,3,10733,2005,KENT JONES,Kent Jones,#N/A
Round 1,625,142,76,6,6,23108,2005,MATT KUCHAR,Matt Kuchar,10300
Round 2,625,T109,67,-3,3,23108,2005,MATT KUCHAR,Matt Kuchar,10300
Round 1,625,T53,69,-1,-1,1127,2005,DANNY BRIGGS,Danny Briggs,#N/A
Round 2,625,T116,75,5,4,1127,2005,DANNY BRIGGS,Danny Briggs,#N/A
Round 1,625,T79,70,E,E,27329,2005,KEVIN HALL,Kevin Hall,#N/A
Round 2,625,T116,74,4,4,27329,2005,KEVIN HALL,Kevin Hall,#N/A
Round 1,625,T123,73,3,3,10962,2005,BRADLE HUGHES,Bradley Hughes,#N/A
Round 2,625,T116,71,1,4,10962,2005,BRADLE HUGHES,Bradley Hughes,#N/A
Round 1,625,T41,68,-2,-2,1891,2005,DAVID OGRIN,David Ogrin,#N/A
Round 2,625,T116,76,6,4,1891,2005,DAVID OGRIN,David Ogrin,#N/A
Round 1,625,T53,69,-1,-1,7223,2005,BRIAN BATEMA,Brian Bateman,#N/A
Round 2,625,T120,76,6,5,7223,2005,BRIAN BATEMA,Brian Bateman,#N/A
Round 1,625,T53,69,-1,-1,1553,2005,JOHN HUSTON,John Huston,#N/A
Round 2,625,T120,76,6,5,1553,2005,JOHN HUSTON,John Huston,#N/A
Round 1,625,T108,72,2,2,6332,2005,NEAL LANCAS,Neal Lancaster,#N/A
Round 2,625,T120,73,3,5,6332,2005,NEAL LANCAS,Neal Lancaster,#N/A
Round 1,625,T123,73,3,3,11032,2005,FRANK LICKLI,Frank Lickliter II,#N/A
Round 2,625,T120,72,2,5,11032,2005,FRANK LICKLI,Frank Lickliter II,#N/A
Round 1,625,T137,75,5,5,24781,2005,HUNTER MAHAN,Hunter Mahan,#N/A
Round 2,625,T120,70,E,5,24781,2005,HUNTER MAHAN,Hunter Mahan,#N/A
Round 1,625,T79,70,E,E,23320,2005,RYAN PALMER,Ryan Palmer,#N/A
Round 2,625,T120,75,5,5,23320,2005,RYAN PALMER,Ryan Palmer,#N/A
Round 1,625,T137,75,5,5,22548,2005,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 2,625,T120,70,E,5,22548,2005,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 1,625,T123,73,3,3,26287,2005,ROLAND THATCH,Roland Thatcher,#N/A
Round 2,625,T120,72,2,5,26287,2005,ROLAND THATCH,Roland Thatcher,#N/A
Round 1,625,T108,72,2,2,6621,2005,JOE DURANT,Joe Durant,#N/A
Round 2,625,T128,74,4,6,6621,2005,JOE DURANT,Joe Durant,#N/A
Round 1,625,T53,69,-1,-1,20502,2005,MICHAE LONG,Michael Long,#N/A
Round 2,625,T128,77,7,6,20502,2005,MICHAE LONG,Michael Long,#N/A
Round 1,625,T137,75,5,5,8547,2005,JOHN MAGINN,John Maginnes,#N/A
Round 2,625,T128,71,1,6,8547,2005,JOHN MAGINN,John Maginnes,#N/A
Round 1,625,T108,72,2,2,1968,2005,NICK PRICE,Nick Price,#N/A
Round 2,625,T128,74,4,6,1968,2005,NICK PRICE,Nick Price,#N/A
Round 1,625,T132,74,4,4,2246,2005,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 2,625,T128,72,2,6,2246,2005,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 1,625,T132,74,4,4,1633,2005,TOM KITE,Tom Kite,#N/A
Round 2,625,133,73,3,7,1633,2005,TOM KITE,Tom Kite,#N/A
Round 1,625,T108,72,2,2,19881,2005,ROBERT DAMRON,Robert Damron,#N/A
Round 2,625,T134,76,6,8,19881,2005,ROBERT DAMRON,Robert Damron,#N/A
Round 1,625,T123,73,3,3,12645,2005,BRENT GEIBER,Brent Geiberger,#N/A
Round 2,625,T134,75,5,8,12645,2005,BRENT GEIBER,Brent Geiberger,#N/A
Round 1,625,T79,70,E,E,8725,2005,TOM GILLIS,Tom Gillis,#N/A
Round 2,625,T134,78,8,8,8725,2005,TOM GILLIS,Tom Gillis,#N/A
Round 1,625,T79,70,E,E,12454,2005,MARIO TIZIAN,Mario Tiziani,#N/A
Round 2,625,T134,78,8,8,12454,2005,MARIO TIZIAN,Mario Tiziani,#N/A
Round 1,625,T95,71,1,1,19824,2005,CRAIG BARLOW,Craig Barlow,#N/A
Round 2,625,T138,78,8,9,19824,2005,CRAIG BARLOW,Craig Barlow,#N/A
Round 1,625,T123,73,3,3,24290,2005,D.J. BRIGMA,D.J. Brigman,#N/A
Round 2,625,T138,76,6,9,24290,2005,D.J. BRIGMA,D.J. Brigman,#N/A
Round 1,625,T137,75,5,5,2033,2005,DAVE RUMMEL,Dave Rummells,#N/A
Round 2,625,140,75,5,10,2033,2005,DAVE RUMMEL,Dave Rummells,#N/A
Round 1,625,T123,73,3,3,25240,2005,D.A. POINTS,D.A. Points,3800
Round 1,625,T137,75,5,5,10585,2005,SCOTT MCCARR,Scott McCarron,#N/A
Round 1,625,T18,68,-2,-2,23048,2006,ERIC AXLEY,Eric Axley,#N/A
Round 2,625,T1,63,-7,-9,23048,2006,ERIC AXLEY,Eric Axley,#N/A
Round 3,625,1,63,-7,-16,23048,2006,ERIC AXLEY,Eric Axley,#N/A
Round 4,625,1,71,1,-15,23048,2006,ERIC AXLEY,Eric Axley,#N/A
Round 1,625,T30,69,-1,-1,29718,2006,ANTHON KIM,Anthony Kim,#N/A
Round 2,625,T21,68,-2,-3,29718,2006,ANTHON KIM,Anthony Kim,#N/A
Round 3,625,T13,66,-4,-7,29718,2006,ANTHON KIM,Anthony Kim,#N/A
Round 4,625,T2,65,-5,-12,29718,2006,ANTHON KIM,Anthony Kim,#N/A
Round 1,625,T7,66,-4,-4,12602,2006,DEAN WILSON,Dean Wilson,#N/A
Round 2,625,T4,67,-3,-7,12602,2006,DEAN WILSON,Dean Wilson,#N/A
Round 3,625,5,66,-4,-11,12602,2006,DEAN WILSON,Dean Wilson,#N/A
Round 4,625,T2,69,-1,-12,12602,2006,DEAN WILSON,Dean Wilson,#N/A
Round 1,625,T1,64,-6,-6,22405,2006,JUSTIN ROSE,Justin Rose,10100
Round 2,625,T12,71,1,-5,22405,2006,JUSTIN ROSE,Justin Rose,10100
Round 3,625,T6,65,-5,-10,22405,2006,JUSTIN ROSE,Justin Rose,10100
Round 4,625,T2,68,-2,-12,22405,2006,JUSTIN ROSE,Justin Rose,10100
Round 1,625,T11,67,-3,-3,11032,2006,FRANK LICKLI,Frank Lickliter II,#N/A
Round 2,625,T4,66,-4,-7,11032,2006,FRANK LICKLI,Frank Lickliter II,#N/A
Round 3,625,T2,65,-5,-12,11032,2006,FRANK LICKLI,Frank Lickliter II,#N/A
Round 4,625,T5,71,1,-11,11032,2006,FRANK LICKLI,Frank Lickliter II,#N/A
Round 1,625,T51,70,E,E,20127,2006,CHRIS RILEY,Chris Riley,#N/A
Round 2,625,T9,64,-6,-6,20127,2006,CHRIS RILEY,Chris Riley,#N/A
Round 3,625,T2,64,-6,-12,20127,2006,CHRIS RILEY,Chris Riley,#N/A
Round 4,625,T5,71,1,-11,20127,2006,CHRIS RILEY,Chris Riley,#N/A
Round 1,625,T3,65,-5,-5,20631,2006,DAVID MCKENZ,David McKenzie,#N/A
Round 2,625,T4,68,-2,-7,20631,2006,DAVID MCKENZ,David McKenzie,#N/A
Round 3,625,T8,68,-2,-9,20631,2006,DAVID MCKENZ,David McKenzie,#N/A
Round 4,625,7,69,-1,-10,20631,2006,DAVID MCKENZ,David McKenzie,#N/A
Round 1,625,T30,69,-1,-1,6643,2006,PAUL GOYDOS,Paul Goydos,#N/A
Round 2,625,3,63,-7,-8,6643,2006,PAUL GOYDOS,Paul Goydos,#N/A
Round 3,625,T8,69,-1,-9,6643,2006,PAUL GOYDOS,Paul Goydos,#N/A
Round 4,625,T8,70,E,-9,6643,2006,PAUL GOYDOS,Paul Goydos,#N/A
Round 1,625,T7,66,-4,-4,12716,2006,CHARLE HOFFMA,Charley Hoffman,7300
Round 2,625,T4,67,-3,-7,12716,2006,CHARLE HOFFMA,Charley Hoffman,7300
Round 3,625,T6,67,-3,-10,12716,2006,CHARLE HOFFMA,Charley Hoffman,7300
Round 4,625,T8,71,1,-9,12716,2006,CHARLE HOFFMA,Charley Hoffman,7300
Round 1,625,T18,68,-2,-2,19972,2006,JOSE COCERE,Jose Coceres,#N/A
Round 2,625,T66,73,3,1,19972,2006,JOSE COCERE,Jose Coceres,#N/A
Round 3,625,T51,68,-2,-1,19972,2006,JOSE COCERE,Jose Coceres,#N/A
Round 4,625,T10,63,-7,-8,19972,2006,JOSE COCERE,Jose Coceres,#N/A
Round 1,625,T30,69,-1,-1,21805,2006,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 2,625,T12,66,-4,-5,21805,2006,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 3,625,T19,70,E,-5,21805,2006,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 4,625,T10,67,-3,-8,21805,2006,HARRIS FRAZAR,Harrison Frazar,#N/A
Round 1,625,T7,66,-4,-4,12652,2006,CAMERO BECKMA,Cameron Beckman,#N/A
Round 2,625,T9,68,-2,-6,12652,2006,CAMERO BECKMA,Cameron Beckman,#N/A
Round 3,625,T19,71,1,-5,12652,2006,CAMERO BECKMA,Cameron Beckman,#N/A
Round 4,625,T12,68,-2,-7,12652,2006,CAMERO BECKMA,Cameron Beckman,#N/A
Round 1,625,T99,72,2,2,7457,2006,STEVE FLESCH,Steve Flesch,#N/A
Round 2,625,T33,67,-3,-1,7457,2006,STEVE FLESCH,Steve Flesch,#N/A
Round 3,625,T27,67,-3,-4,7457,2006,STEVE FLESCH,Steve Flesch,#N/A
Round 4,625,T12,67,-3,-7,7457,2006,STEVE FLESCH,Steve Flesch,#N/A
Round 1,625,T99,72,2,2,21470,2006,DAISUK MARUYA,Daisuke Maruyama,#N/A
Round 2,625,T66,69,-1,1,21470,2006,DAISUK MARUYA,Daisuke Maruyama,#N/A
Round 3,625,T34,66,-4,-3,21470,2006,DAISUK MARUYA,Daisuke Maruyama,#N/A
Round 4,625,T12,66,-4,-7,21470,2006,DAISUK MARUYA,Daisuke Maruyama,#N/A
Round 1,625,T18,68,-2,-2,12760,2006,DANNY ELLIS,Danny Ellis,#N/A
Round 2,625,T21,69,-1,-3,12760,2006,DANNY ELLIS,Danny Ellis,#N/A
Round 3,625,T11,65,-5,-8,12760,2006,DANNY ELLIS,Danny Ellis,#N/A
Round 4,625,T15,73,3,-5,12760,2006,DANNY ELLIS,Danny Ellis,#N/A
Round 1,625,T99,72,2,2,1320,2006,BOB ESTES,Bob Estes,#N/A
Round 2,625,T33,67,-3,-1,1320,2006,BOB ESTES,Bob Estes,#N/A
Round 3,625,T16,65,-5,-6,1320,2006,BOB ESTES,Bob Estes,#N/A
Round 4,625,T15,71,1,-5,1320,2006,BOB ESTES,Bob Estes,#N/A
Round 1,625,T30,69,-1,-1,6573,2006,BRANDT JOBE,Brandt Jobe,#N/A
Round 2,625,T15,67,-3,-4,6573,2006,BRANDT JOBE,Brandt Jobe,#N/A
Round 3,625,T8,65,-5,-9,6573,2006,BRANDT JOBE,Brandt Jobe,#N/A
Round 4,625,T15,74,4,-5,6573,2006,BRANDT JOBE,Brandt Jobe,#N/A
Round 1,625,T11,67,-3,-3,26420,2006,RICHAR JOHNSO,Richard Johnson,#N/A
Round 2,625,T15,69,-1,-4,26420,2006,RICHAR JOHNSO,Richard Johnson,#N/A
Round 3,625,T19,69,-1,-5,26420,2006,RICHAR JOHNSO,Richard Johnson,#N/A
Round 4,625,T15,70,E,-5,26420,2006,RICHAR JOHNSO,Richard Johnson,#N/A
Round 1,625,T30,69,-1,-1,10733,2006,KENT JONES,Kent Jones,#N/A
Round 2,625,T50,71,1,E,10733,2006,KENT JONES,Kent Jones,#N/A
Round 3,625,T19,65,-5,-5,10733,2006,KENT JONES,Kent Jones,#N/A
Round 4,625,T15,70,E,-5,10733,2006,KENT JONES,Kent Jones,#N/A
Round 1,625,T3,65,-5,-5,25240,2006,D.A. POINTS,D.A. Points,3800
Round 2,625,T1,66,-4,-9,25240,2006,D.A. POINTS,D.A. Points,3800
Round 3,625,T13,72,2,-7,25240,2006,D.A. POINTS,D.A. Points,3800
Round 4,625,T15,72,2,-5,25240,2006,D.A. POINTS,D.A. Points,3800
Round 1,625,T30,69,-1,-1,1388,2006,ROBERT GAMEZ,Robert Gamez,#N/A
Round 2,625,T26,69,-1,-2,1388,2006,ROBERT GAMEZ,Robert Gamez,#N/A
Round 3,625,T34,69,-1,-3,1388,2006,ROBERT GAMEZ,Robert Gamez,#N/A
Round 4,625,T21,69,-1,-4,1388,2006,ROBERT GAMEZ,Robert Gamez,#N/A
Round 1,625,T30,69,-1,-1,19846,2006,BRIAN GAY,Brian Gay,#N/A
Round 2,625,T15,67,-3,-4,19846,2006,BRIAN GAY,Brian Gay,#N/A
Round 3,625,T34,71,1,-3,19846,2006,BRIAN GAY,Brian Gay,#N/A
Round 4,625,T21,69,-1,-4,19846,2006,BRIAN GAY,Brian Gay,#N/A
Round 1,625,T30,69,-1,-1,6575,2006,DUDLEY HART,Dudley Hart,3000
Round 2,625,T26,69,-1,-2,6575,2006,DUDLEY HART,Dudley Hart,3000
Round 3,625,T34,69,-1,-3,6575,2006,DUDLEY HART,Dudley Hart,3000
Round 4,625,T21,69,-1,-4,6575,2006,DUDLEY HART,Dudley Hart,3000
Round 1,625,T82,71,1,1,21407,2006,ARJUN ATWAL,Arjun Atwal,#N/A
Round 2,625,T66,70,E,1,21407,2006,ARJUN ATWAL,Arjun Atwal,#N/A
Round 3,625,T45,67,-3,-2,21407,2006,ARJUN ATWAL,Arjun Atwal,#N/A
Round 4,625,T21,68,-2,-4,21407,2006,ARJUN ATWAL,Arjun Atwal,#N/A
Round 1,625,T51,70,E,E,1313,2006,STEVE ELKING,Steve Elkington,#N/A
Round 2,625,T66,71,1,1,1313,2006,STEVE ELKING,Steve Elkington,#N/A
Round 3,625,T51,68,-2,-1,1313,2006,STEVE ELKING,Steve Elkington,#N/A
Round 4,625,T21,67,-3,-4,1313,2006,STEVE ELKING,Steve Elkington,#N/A
Round 1,625,T30,69,-1,-1,1381,2006,FRED FUNK,Fred Funk,#N/A
Round 2,625,T50,71,1,E,1381,2006,FRED FUNK,Fred Funk,#N/A
Round 3,625,T27,66,-4,-4,1381,2006,FRED FUNK,Fred Funk,#N/A
Round 4,625,T21,70,E,-4,1381,2006,FRED FUNK,Fred Funk,#N/A
Round 1,625,T51,70,E,E,8537,2006,J.P. HAYES,J.P. Hayes,#N/A
Round 2,625,T21,67,-3,-3,8537,2006,J.P. HAYES,J.P. Hayes,#N/A
Round 3,625,T13,66,-4,-7,8537,2006,J.P. HAYES,J.P. Hayes,#N/A
Round 4,625,T21,73,3,-4,8537,2006,J.P. HAYES,J.P. Hayes,#N/A
Round 1,625,T18,68,-2,-2,1666,2006,BERNHA LANGER,Bernhard Langer,#N/A
Round 2,625,T4,65,-5,-7,1666,2006,BERNHA LANGER,Bernhard Langer,#N/A
Round 3,625,T11,69,-1,-8,1666,2006,BERNHA LANGER,Bernhard Langer,#N/A
Round 4,625,T21,74,4,-4,1666,2006,BERNHA LANGER,Bernhard Langer,#N/A
Round 1,625,T3,65,-5,-5,21959,2006,TED PURDY,Ted Purdy,#N/A
Round 2,625,T9,69,-1,-6,21959,2006,TED PURDY,Ted Purdy,#N/A
Round 3,625,T2,64,-6,-12,21959,2006,TED PURDY,Ted Purdy,#N/A
Round 4,625,T21,78,8,-4,21959,2006,TED PURDY,Ted Purdy,#N/A
Round 1,625,T30,69,-1,-1,1142,2006,BART BRYANT,Bart Bryant,#N/A
Round 2,625,T26,69,-1,-2,1142,2006,BART BRYANT,Bart Bryant,#N/A
Round 3,625,T16,66,-4,-6,1142,2006,BART BRYANT,Bart Bryant,#N/A
Round 4,625,T30,73,3,-3,1142,2006,BART BRYANT,Bart Bryant,#N/A
Round 1,625,T18,68,-2,-2,6034,2006,MARCO DAWSON,Marco Dawson,#N/A
Round 2,625,T66,73,3,1,6034,2006,MARCO DAWSON,Marco Dawson,#N/A
Round 3,625,T34,66,-4,-3,6034,2006,MARCO DAWSON,Marco Dawson,#N/A
Round 4,625,T30,70,E,-3,6034,2006,MARCO DAWSON,Marco Dawson,#N/A
Round 1,625,T18,68,-2,-2,20094,2006,JONATH KAYE,Jonathan Kaye,#N/A
Round 2,625,T26,70,E,-2,20094,2006,JONATH KAYE,Jonathan Kaye,#N/A
Round 3,625,T19,67,-3,-5,20094,2006,JONATH KAYE,Jonathan Kaye,#N/A
Round 4,625,T30,72,2,-3,20094,2006,JONATH KAYE,Jonathan Kaye,#N/A
Round 1,625,T51,70,E,E,1823,2006,LARRY MIZE,Larry Mize,#N/A
Round 2,625,T33,69,-1,-1,1823,2006,LARRY MIZE,Larry Mize,#N/A
Round 3,625,T34,68,-2,-3,1823,2006,LARRY MIZE,Larry Mize,#N/A
Round 4,625,T30,70,E,-3,1823,2006,LARRY MIZE,Larry Mize,#N/A
Round 1,625,T51,70,E,E,23788,2006,D.J. TRAHAN,D.J. Trahan,#N/A
Round 2,625,T50,70,E,E,23788,2006,D.J. TRAHAN,D.J. Trahan,#N/A
Round 3,625,T34,67,-3,-3,23788,2006,D.J. TRAHAN,D.J. Trahan,#N/A
Round 4,625,T30,70,E,-3,23788,2006,D.J. TRAHAN,D.J. Trahan,#N/A
Round 1,625,T11,67,-3,-3,2223,2006,BOB TWAY,Bob Tway,#N/A
Round 2,625,T12,68,-2,-5,2223,2006,BOB TWAY,Bob Tway,#N/A
Round 3,625,T19,70,E,-5,2223,2006,BOB TWAY,Bob Tway,#N/A
Round 4,625,T30,72,2,-3,2223,2006,BOB TWAY,Bob Tway,#N/A
Round 1,625,T30,69,-1,-1,12660,2006,JESPER PARNEV,Jesper Parnevik,#N/A
Round 2,625,T50,71,1,E,12660,2006,JESPER PARNEV,Jesper Parnevik,#N/A
Round 3,625,T71,72,2,2,12660,2006,JESPER PARNEV,Jesper Parnevik,#N/A
Round 4,625,T30,65,-5,-3,12660,2006,JESPER PARNEV,Jesper Parnevik,#N/A
Round 1,625,T82,71,1,1,1139,2006,OLIN BROWNE,Olin Browne,#N/A
Round 2,625,T66,70,E,1,1139,2006,OLIN BROWNE,Olin Browne,#N/A
Round 3,625,T51,68,-2,-1,1139,2006,OLIN BROWNE,Olin Browne,#N/A
Round 4,625,T37,69,-1,-2,1139,2006,OLIN BROWNE,Olin Browne,#N/A
Round 1,625,T51,70,E,E,1378,2006,DAVID FROST,David Frost,#N/A
Round 2,625,T21,67,-3,-3,1378,2006,DAVID FROST,David Frost,#N/A
Round 3,625,T51,72,2,-1,1378,2006,DAVID FROST,David Frost,#N/A
Round 4,625,T37,69,-1,-2,1378,2006,DAVID FROST,David Frost,#N/A
Round 1,625,T51,70,E,E,6012,2006,GREG KRAFT,Greg Kraft,#N/A
Round 2,625,T33,69,-1,-1,6012,2006,GREG KRAFT,Greg Kraft,#N/A
Round 3,625,T64,72,2,1,6012,2006,GREG KRAFT,Greg Kraft,#N/A
Round 4,625,T37,67,-3,-2,6012,2006,GREG KRAFT,Greg Kraft,#N/A
Round 1,625,T11,67,-3,-3,10860,2006,JUSTIN LEONAR,Justin Leonard,3800
Round 2,625,T26,71,1,-2,10860,2006,JUSTIN LEONAR,Justin Leonard,3800
Round 3,625,T27,68,-2,-4,10860,2006,JUSTIN LEONAR,Justin Leonard,3800
Round 4,625,T37,72,2,-2,10860,2006,JUSTIN LEONAR,Justin Leonard,3800
Round 1,625,T30,69,-1,-1,7013,2006,WES SHORT,"Wes Short, Jr.",#N/A
Round 2,625,T33,70,E,-1,7013,2006,WES SHORT,"Wes Short, Jr.",#N/A
Round 3,625,T19,66,-4,-5,7013,2006,WES SHORT,"Wes Short, Jr.",#N/A
Round 4,625,T37,73,3,-2,7013,2006,WES SHORT,"Wes Short, Jr.",#N/A
Round 1,625,T51,70,E,E,8375,2006,PAUL STANKO,Paul Stankowski,#N/A
Round 2,625,T33,69,-1,-1,8375,2006,PAUL STANKO,Paul Stankowski,#N/A
Round 3,625,T34,68,-2,-3,8375,2006,PAUL STANKO,Paul Stankowski,#N/A
Round 4,625,T37,71,1,-2,8375,2006,PAUL STANKO,Paul Stankowski,#N/A
Round 1,625,T99,72,2,2,19881,2006,ROBERT DAMRON,Robert Damron,#N/A
Round 2,625,T33,67,-3,-1,19881,2006,ROBERT DAMRON,Robert Damron,#N/A
Round 3,625,T19,66,-4,-5,19881,2006,ROBERT DAMRON,Robert Damron,#N/A
Round 4,625,T43,74,4,-1,19881,2006,ROBERT DAMRON,Robert Damron,#N/A
Round 1,625,T30,69,-1,-1,12645,2006,BRENT GEIBER,Brent Geiberger,#N/A
Round 2,625,T50,71,1,E,12645,2006,BRENT GEIBER,Brent Geiberger,#N/A
Round 3,625,T58,70,E,E,12645,2006,BRENT GEIBER,Brent Geiberger,#N/A
Round 4,625,T43,69,-1,-1,12645,2006,BRENT GEIBER,Brent Geiberger,#N/A
Round 1,625,T18,68,-2,-2,1468,2006,GARY HALLBE,Gary Hallberg,#N/A
