"","rndNum","courseNum","rndPos","rndScr","relParScr","cumParScr","playerName","year","name"
"2130","Round 1","014","T29","72","E","E","24925",2012,"JONATH BYRD"
"2131","Round 2","014","T19","71","-1","-1","24925",2012,"JONATH BYRD"
"2132","Round 3","014","T19","72","E","-1","24925",2012,"JONATH BYRD"
"2133","Round 4","014","T27","75","3","+2","24925",2012,"JONATH BYRD"
"2134","Round 1","014","T55","74","2","+2","32102",2012,"RICKIE FOWLER"
"2135","Round 2","014","T47","74","2","+4","32102",2012,"RICKIE FOWLER"
"2136","Round 3","014","T41","72","E","+4","32102",2012,"RICKIE FOWLER"
"2137","Round 4","014","T27","70","-2","+2","32102",2012,"RICKIE FOWLER"
"2138","Round 1","014","T10","70","-2","-2","06567",2012,"VIJAY SINGH"
"2139","Round 2","014","T11","72","E","-2","06567",2012,"VIJAY SINGH"
"2140","Round 3","014","T32","76","4","+2","06567",2012,"VIJAY SINGH"
"2141","Round 4","014","T27","72","E","+2","06567",2012,"VIJAY SINGH"
"2142","Round 1","014","T10","70","-2","-2","30692",2012,"SCOTT STALLI"
"2143","Round 2","014","T40","77","5","+3","30692",2012,"SCOTT STALLI"
"2144","Round 3","014","T27","70","-2","+1","30692",2012,"SCOTT STALLI"
"2145","Round 4","014","T27","73","1","+2","30692",2012,"SCOTT STALLI"
"2146","Round 1","014","T14","71","-1","-1","20848",2012,"ANGEL CABRER"
"2147","Round 2","014","T57","78","6","+5","20848",2012,"ANGEL CABRER"
"2148","Round 3","014","T41","71","-1","+4","20848",2012,"ANGEL CABRER"
"2149","Round 4","014","T32","71","-1","+3","20848",2012,"ANGEL CABRER"
"2150","Round 1","014","T64","75","3","+3","23983",2012,"LUKE DONALD"
"2151","Round 2","014","T47","73","1","+4","23983",2012,"LUKE DONALD"
"2152","Round 3","014","T52","75","3","+7","23983",2012,"LUKE DONALD"
"2153","Round 4","014","T32","68","-4","+3","23983",2012,"LUKE DONALD"
"2154","Round 1","014","T10","70","-2","-2","24024",2012,"ZACH JOHNSO"
"2155","Round 2","014","T24","74","2","E","24024",2012,"ZACH JOHNSO"
